Date,Rainfall,Uncertainty,State,Country
10/1/1983,24.895,0.289,Uttar Pradesh,India
11/1/1983,19.717,0.335,Uttar Pradesh,India
12/1/1983,15.957,0.334,Uttar Pradesh,India
1/1/1984,14.508,0.434,Uttar Pradesh,India
2/1/1984,16.556,0.167,Uttar Pradesh,India
3/1/1984,24.825,0.378,Uttar Pradesh,India
4/1/1984,29.78,0.35,Uttar Pradesh,India
5/1/1984,34.219,0.292,Uttar Pradesh,India
6/1/1984,31.884,0.75,Uttar Pradesh,India
7/1/1984,29.343,0.342,Uttar Pradesh,India
8/1/1984,28.568,0.512,Uttar Pradesh,India
9/1/1984,27.517,0.327,Uttar Pradesh,India
10/1/1984,25.563,0.346,Uttar Pradesh,India
11/1/1984,19.918,0.214,Uttar Pradesh,India
12/1/1984,16.681,0.237,Uttar Pradesh,India
1/1/1985,15.078,0.381,Uttar Pradesh,India
2/1/1985,18.423,0.313,Uttar Pradesh,India
3/1/1985,25.873,0.536,Uttar Pradesh,India
4/1/1985,30.038,0.345,Uttar Pradesh,India
5/1/1985,33.37,0.377,Uttar Pradesh,India
6/1/1985,33.127,0.588,Uttar Pradesh,India
7/1/1985,29.099,0.306,Uttar Pradesh,India
8/1/1985,28.761,0.301,Uttar Pradesh,India
9/1/1985,27.976,0.512,Uttar Pradesh,India
10/1/1985,24.373,0.35,Uttar Pradesh,India
11/1/1985,20.624,0.318,Uttar Pradesh,India
12/1/1985,17.263,0.177,Uttar Pradesh,India
1/1/1986,15.323,0.449,Uttar Pradesh,India
2/1/1986,17.754,0.292,Uttar Pradesh,India
3/1/1986,23.494,0.296,Uttar Pradesh,India
4/1/1986,28.894,0.361,Uttar Pradesh,India
5/1/1986,30.874,0.282,Uttar Pradesh,India
6/1/1986,32.696,0.532,Uttar Pradesh,India
7/1/1986,28.99,0.421,Uttar Pradesh,India
8/1/1986,29.005,0.571,Uttar Pradesh,India
9/1/1986,28.645,0.458,Uttar Pradesh,India
10/1/1986,25.226,0.35,Uttar Pradesh,India
11/1/1986,21.435,0.227,Uttar Pradesh,India
12/1/1986,15.644,0.447,Uttar Pradesh,India
1/1/1987,15.398,0.46,Uttar Pradesh,India
2/1/1987,19.305,0.257,Uttar Pradesh,India
3/1/1987,24.452,0.578,Uttar Pradesh,India
4/1/1987,29.678,0.46,Uttar Pradesh,India
5/1/1987,31.036,0.324,Uttar Pradesh,India
6/1/1987,34.175,0.472,Uttar Pradesh,India
7/1/1987,31.337,0.442,Uttar Pradesh,India
8/1/1987,30.082,0.447,Uttar Pradesh,India
9/1/1987,29.194,0.179,Uttar Pradesh,India
10/1/1987,26.283,0.369,Uttar Pradesh,India
11/1/1987,21.182,0.461,Uttar Pradesh,India
12/1/1987,16.167,0.471,Uttar Pradesh,India
1/1/1988,16.107,0.361,Uttar Pradesh,India
2/1/1988,19.26,0.189,Uttar Pradesh,India
3/1/1988,23.93,0.272,Uttar Pradesh,India
4/1/1988,30.248,0.27,Uttar Pradesh,India
5/1/1988,34.078,0.233,Uttar Pradesh,India
6/1/1988,32.183,0.344,Uttar Pradesh,India
7/1/1988,29.13,0.233,Uttar Pradesh,India
8/1/1988,28.795,0.245,Uttar Pradesh,India
9/1/1988,29.406,0.393,Uttar Pradesh,India
10/1/1988,25.585,0.7,Uttar Pradesh,India
11/1/1988,20.491,0.243,Uttar Pradesh,India
12/1/1988,16.643,0.369,Uttar Pradesh,India
1/1/1989,14.088,0.211,Uttar Pradesh,India
2/1/1989,17.584,0.418,Uttar Pradesh,India
3/1/1989,23.213,0.314,Uttar Pradesh,India
4/1/1989,28.667,0.38,Uttar Pradesh,India
5/1/1989,33.13,0.367,Uttar Pradesh,India
6/1/1989,31.614,0.36,Uttar Pradesh,India
7/1/1989,29.832,0.262,Uttar Pradesh,India
8/1/1989,28.965,0.283,Uttar Pradesh,India
9/1/1989,28.651,0.398,Uttar Pradesh,India
10/1/1989,25.975,0.446,Uttar Pradesh,India
11/1/1989,20.912,0.342,Uttar Pradesh,India
12/1/1989,15.855,0.477,Uttar Pradesh,India
1/1/1990,16.961,0.637,Uttar Pradesh,India
2/1/1990,18.336,0.276,Uttar Pradesh,India
3/1/1990,22.163,0.388,Uttar Pradesh,India
4/1/1990,28.938,0.32,Uttar Pradesh,India
5/1/1990,31.91,0.677,Uttar Pradesh,India
6/1/1990,32.748,0.476,Uttar Pradesh,India
7/1/1990,28.708,0.34,Uttar Pradesh,India
8/1/1990,29.054,0.283,Uttar Pradesh,India
9/1/1990,28.218,0.31,Uttar Pradesh,India
10/1/1990,25.102,0.35,Uttar Pradesh,India
11/1/1990,21.201,0.554,Uttar Pradesh,India
12/1/1990,16.728,0.33,Uttar Pradesh,India
1/1/1991,14.621,0.3,Uttar Pradesh,India
2/1/1991,19.394,0.198,Uttar Pradesh,India
3/1/1991,23.939,0.387,Uttar Pradesh,India
4/1/1991,28.363,0.171,Uttar Pradesh,India
5/1/1991,33.424,0.207,Uttar Pradesh,India
6/1/1991,32.433,0.431,Uttar Pradesh,India
7/1/1991,31.194,0.354,Uttar Pradesh,India
8/1/1991,28.483,0.265,Uttar Pradesh,India
9/1/1991,28.573,0.188,Uttar Pradesh,India
10/1/1991,25.262,0.281,Uttar Pradesh,India
11/1/1991,19.923,0.279,Uttar Pradesh,India
12/1/1991,16.267,0.369,Uttar Pradesh,India
1/1/1992,15.678,0.363,Uttar Pradesh,India
2/1/1992,17.093,0.292,Uttar Pradesh,India
3/1/1992,24.184,0.27,Uttar Pradesh,India
4/1/1992,29.515,0.489,Uttar Pradesh,India
5/1/1992,31.832,0.285,Uttar Pradesh,India
6/1/1992,33.279,0.439,Uttar Pradesh,India
7/1/1992,30.01,0.289,Uttar Pradesh,India
8/1/1992,28.833,0.166,Uttar Pradesh,India
9/1/1992,28.225,0.262,Uttar Pradesh,India
10/1/1992,25.323,0.347,Uttar Pradesh,India
11/1/1992,20.831,0.346,Uttar Pradesh,India
12/1/1992,16.524,0.526,Uttar Pradesh,India
1/1/1993,15.365,0.353,Uttar Pradesh,India
2/1/1993,19.615,0.314,Uttar Pradesh,India
3/1/1993,21.917,0.368,Uttar Pradesh,India
4/1/1993,28.687,0.266,Uttar Pradesh,India
5/1/1993,33.049,0.44,Uttar Pradesh,India
6/1/1993,32.635,0.394,Uttar Pradesh,India
7/1/1993,30.197,0.478,Uttar Pradesh,India
8/1/1993,29.631,0.187,Uttar Pradesh,India
9/1/1993,27.786,0.396,Uttar Pradesh,India
10/1/1993,26.037,0.401,Uttar Pradesh,India
11/1/1993,21.17,0.457,Uttar Pradesh,India
12/1/1993,16.613,0.292,Uttar Pradesh,India
1/1/1994,16.484,0.356,Uttar Pradesh,India
2/1/1994,17.784,0.427,Uttar Pradesh,India
3/1/1994,25.02,0.368,Uttar Pradesh,India
4/1/1994,28.288,0.468,Uttar Pradesh,India
5/1/1994,33.444,0.192,Uttar Pradesh,India
6/1/1994,33.061,0.405,Uttar Pradesh,India
7/1/1994,29.409,0.417,Uttar Pradesh,India
8/1/1994,28.699,0.179,Uttar Pradesh,India
9/1/1994,28.393,0.442,Uttar Pradesh,India
10/1/1994,25.39,0.429,Uttar Pradesh,India
11/1/1994,20.737,0.374,Uttar Pradesh,India
12/1/1994,16.587,0.248,Uttar Pradesh,India
1/1/1995,14.18,0.31,Uttar Pradesh,India
2/1/1995,18.178,0.42,Uttar Pradesh,India
3/1/1995,22.886,0.233,Uttar Pradesh,India
4/1/1995,29.102,0.358,Uttar Pradesh,India
5/1/1995,34.172,0.29,Uttar Pradesh,India
6/1/1995,34.299,0.474,Uttar Pradesh,India
7/1/1995,30.208,0.241,Uttar Pradesh,India
8/1/1995,28.708,0.253,Uttar Pradesh,India
9/1/1995,28.564,0.249,Uttar Pradesh,India
10/1/1995,26.475,0.362,Uttar Pradesh,India
11/1/1995,20.696,0.263,Uttar Pradesh,India
12/1/1995,17.042,0.41,Uttar Pradesh,India
1/1/1996,15.572,0.257,Uttar Pradesh,India
2/1/1996,18.342,0.367,Uttar Pradesh,India
3/1/1996,24.652,0.274,Uttar Pradesh,India
4/1/1996,29.312,0.258,Uttar Pradesh,India
5/1/1996,33.466,0.225,Uttar Pradesh,India
6/1/1996,32.432,0.239,Uttar Pradesh,India
7/1/1996,29.937,0.242,Uttar Pradesh,India
8/1/1996,28.342,0.29,Uttar Pradesh,India
9/1/1996,28.561,0.139,Uttar Pradesh,India
10/1/1996,25.344,0.234,Uttar Pradesh,India
11/1/1996,20.706,0.406,Uttar Pradesh,India
12/1/1996,15.653,0.279,Uttar Pradesh,India
1/1/1997,14.731,0.27,Uttar Pradesh,India
2/1/1997,17.773,0.259,Uttar Pradesh,India
3/1/1997,23.574,0.425,Uttar Pradesh,India
4/1/1997,27.622,0.43,Uttar Pradesh,India
5/1/1997,31.753,0.361,Uttar Pradesh,India
6/1/1997,32.501,0.275,Uttar Pradesh,India
7/1/1997,30.039,0.292,Uttar Pradesh,India
8/1/1997,28.895,0.307,Uttar Pradesh,India
9/1/1997,28.47,0.301,Uttar Pradesh,India
10/1/1997,23.982,0.298,Uttar Pradesh,India
11/1/1997,20.392,0.52,Uttar Pradesh,India
12/1/1997,14.727,0.431,Uttar Pradesh,India
1/1/1998,14.485,0.422,Uttar Pradesh,India
2/1/1998,18.487,0.29,Uttar Pradesh,India
3/1/1998,21.78,0.349,Uttar Pradesh,India
4/1/1998,29.23,0.359,Uttar Pradesh,India
5/1/1998,33.664,0.311,Uttar Pradesh,India
6/1/1998,33.56,0.376,Uttar Pradesh,India
7/1/1998,29.797,0.137,Uttar Pradesh,India
8/1/1998,29.192,0.214,Uttar Pradesh,India
9/1/1998,28.912,0.245,Uttar Pradesh,India
10/1/1998,26.823,0.162,Uttar Pradesh,India
11/1/1998,21.769,0.319,Uttar Pradesh,India
12/1/1998,16.521,0.5,Uttar Pradesh,India
1/1/1999,14.553,0.384,Uttar Pradesh,India
2/1/1999,19.623,0.26,Uttar Pradesh,India
3/1/1999,25.113,0.305,Uttar Pradesh,India
4/1/1999,31.415,0.341,Uttar Pradesh,India
5/1/1999,33.255,0.262,Uttar Pradesh,India
6/1/1999,32.234,0.27,Uttar Pradesh,India
7/1/1999,30.122,0.233,Uttar Pradesh,India
8/1/1999,29.226,0.169,Uttar Pradesh,India
9/1/1999,28.339,0.254,Uttar Pradesh,India
10/1/1999,25.973,0.271,Uttar Pradesh,India
11/1/1999,21.552,0.355,Uttar Pradesh,India
12/1/1999,16.665,0.264,Uttar Pradesh,India
1/1/2000,15.46,0.338,Uttar Pradesh,India
2/1/2000,16.852,0.405,Uttar Pradesh,India
3/1/2000,23.114,0.31,Uttar Pradesh,India
4/1/2000,30.452,0.293,Uttar Pradesh,India
5/1/2000,32.895,0.345,Uttar Pradesh,India
6/1/2000,31.111,0.384,Uttar Pradesh,India
7/1/2000,29.462,0.324,Uttar Pradesh,India
8/1/2000,29.481,0.262,Uttar Pradesh,India
9/1/2000,28.424,0.187,Uttar Pradesh,India
10/1/2000,27.122,0.279,Uttar Pradesh,India
11/1/2000,22.079,0.34,Uttar Pradesh,India
12/1/2000,16.872,0.357,Uttar Pradesh,India
1/1/2001,14.69,0.339,Uttar Pradesh,India
2/1/2001,19.191,0.426,Uttar Pradesh,India
3/1/2001,23.897,0.481,Uttar Pradesh,India
4/1/2001,29.006,0.284,Uttar Pradesh,India
5/1/2001,32.41,0.146,Uttar Pradesh,India
6/1/2001,30.456,0.351,Uttar Pradesh,India
7/1/2001,29.354,0.166,Uttar Pradesh,India
8/1/2001,29.647,0.171,Uttar Pradesh,India
9/1/2001,29.58,0.275,Uttar Pradesh,India
10/1/2001,26.738,0.33,Uttar Pradesh,India
11/1/2001,21.757,0.402,Uttar Pradesh,India
12/1/2001,16.616,0.563,Uttar Pradesh,India
1/1/2002,15.321,0.341,Uttar Pradesh,India
2/1/2002,18.732,0.167,Uttar Pradesh,India
3/1/2002,24.598,0.198,Uttar Pradesh,India
4/1/2002,30.196,0.259,Uttar Pradesh,India
5/1/2002,33.565,0.35,Uttar Pradesh,India
6/1/2002,33.05,0.261,Uttar Pradesh,India
7/1/2002,32.45,0.551,Uttar Pradesh,India
8/1/2002,29.442,0.089,Uttar Pradesh,India
9/1/2002,27.918,0.262,Uttar Pradesh,India
10/1/2002,26.477,0.39,Uttar Pradesh,India
11/1/2002,21.578,0.356,Uttar Pradesh,India
12/1/2002,17.627,0.452,Uttar Pradesh,India
1/1/2003,13.852,0.614,Uttar Pradesh,India
2/1/2003,18.76,0.287,Uttar Pradesh,India
3/1/2003,23.58,0.41,Uttar Pradesh,India
4/1/2003,30.377,0.314,Uttar Pradesh,India
5/1/2003,33.106,0.353,Uttar Pradesh,India
6/1/2003,33.54,0.499,Uttar Pradesh,India
7/1/2003,29.828,0.323,Uttar Pradesh,India
8/1/2003,29.304,0.334,Uttar Pradesh,India
9/1/2003,27.993,0.264,Uttar Pradesh,India
10/1/2003,25.591,0.376,Uttar Pradesh,India
11/1/2003,21.215,0.407,Uttar Pradesh,India
12/1/2003,16.392,0.314,Uttar Pradesh,India
1/1/2004,14.27,0.278,Uttar Pradesh,India
2/1/2004,18.78,0.427,Uttar Pradesh,India
3/1/2004,26.09,0.25,Uttar Pradesh,India
4/1/2004,30.596,0.426,Uttar Pradesh,India
5/1/2004,33.26,0.373,Uttar Pradesh,India
6/1/2004,31.287,0.281,Uttar Pradesh,India
7/1/2004,30.253,0.263,Uttar Pradesh,India
8/1/2004,29.106,0.2,Uttar Pradesh,India
9/1/2004,29.416,0.245,Uttar Pradesh,India
10/1/2004,25.098,0.281,Uttar Pradesh,India
11/1/2004,20.704,0.136,Uttar Pradesh,India
12/1/2004,16.943,0.372,Uttar Pradesh,India
1/1/2005,15.489,0.278,Uttar Pradesh,India
2/1/2005,18.874,0.336,Uttar Pradesh,India
3/1/2005,25.046,0.369,Uttar Pradesh,India
4/1/2005,29.316,0.364,Uttar Pradesh,India
5/1/2005,32.444,0.315,Uttar Pradesh,India
6/1/2005,34.258,0.22,Uttar Pradesh,India
7/1/2005,29.153,0.376,Uttar Pradesh,India
8/1/2005,29.725,0.367,Uttar Pradesh,India
9/1/2005,28.795,0.283,Uttar Pradesh,India
10/1/2005,25.694,0.368,Uttar Pradesh,India
11/1/2005,20.535,0.317,Uttar Pradesh,India
12/1/2005,15.767,0.3,Uttar Pradesh,India
1/1/2006,16.055,0.414,Uttar Pradesh,India
2/1/2006,21.947,0.296,Uttar Pradesh,India
3/1/2006,23.52,0.557,Uttar Pradesh,India
4/1/2006,29.823,0.386,Uttar Pradesh,India
5/1/2006,32.604,0.309,Uttar Pradesh,India
6/1/2006,32.013,0.381,Uttar Pradesh,India
7/1/2006,29.636,0.328,Uttar Pradesh,India
8/1/2006,29.194,0.251,Uttar Pradesh,India
9/1/2006,28.971,0.286,Uttar Pradesh,India
10/1/2006,26.622,0.235,Uttar Pradesh,India
11/1/2006,21.497,0.323,Uttar Pradesh,India
12/1/2006,17,0.342,Uttar Pradesh,India
1/1/2007,15.588,0.491,Uttar Pradesh,India
2/1/2007,18.358,0.572,Uttar Pradesh,India
3/1/2007,23.052,0.315,Uttar Pradesh,India
4/1/2007,30.518,0.453,Uttar Pradesh,India
5/1/2007,32.444,0.352,Uttar Pradesh,India
6/1/2007,32.684,0.385,Uttar Pradesh,India
7/1/2007,29.81,0.422,Uttar Pradesh,India
8/1/2007,29.396,0.288,Uttar Pradesh,India
9/1/2007,28.961,0.312,Uttar Pradesh,India
10/1/2007,25.946,0.274,Uttar Pradesh,India
11/1/2007,21.301,0.154,Uttar Pradesh,India
12/1/2007,16.348,0.364,Uttar Pradesh,India
1/1/2008,15.548,0.195,Uttar Pradesh,India
2/1/2008,17.133,0.358,Uttar Pradesh,India
3/1/2008,25.259,0.329,Uttar Pradesh,India
4/1/2008,29.259,0.442,Uttar Pradesh,India
5/1/2008,31.943,0.172,Uttar Pradesh,India
6/1/2008,29.612,0.317,Uttar Pradesh,India
7/1/2008,28.949,0.294,Uttar Pradesh,India
8/1/2008,28.854,0.18,Uttar Pradesh,India
9/1/2008,28.79,0.237,Uttar Pradesh,India
10/1/2008,26.314,0.353,Uttar Pradesh,India
11/1/2008,21.269,0.257,Uttar Pradesh,India
12/1/2008,17.719,0.191,Uttar Pradesh,India
1/1/2009,16.509,0.318,Uttar Pradesh,India
2/1/2009,19.955,0.308,Uttar Pradesh,India
3/1/2009,24.68,0.345,Uttar Pradesh,India
4/1/2009,30.077,0.358,Uttar Pradesh,India
5/1/2009,32.527,0.23,Uttar Pradesh,India
6/1/2009,34.178,0.28,Uttar Pradesh,India
7/1/2009,30.607,0.161,Uttar Pradesh,India
8/1/2009,30.025,0.261,Uttar Pradesh,India
9/1/2009,28.952,0.227,Uttar Pradesh,India
10/1/2009,25.36,0.314,Uttar Pradesh,India
11/1/2009,20.933,0.255,Uttar Pradesh,India
12/1/2009,16.897,0.504,Uttar Pradesh,India
1/1/2010,13.62,0.506,Uttar Pradesh,India
2/1/2010,19.063,0.386,Uttar Pradesh,India
3/1/2010,26.501,0.368,Uttar Pradesh,India
4/1/2010,32.041,0.296,Uttar Pradesh,India
5/1/2010,33.692,0.317,Uttar Pradesh,India
6/1/2010,33.948,0.183,Uttar Pradesh,India
7/1/2010,30.391,0.32,Uttar Pradesh,India
8/1/2010,29.272,0.28,Uttar Pradesh,India
9/1/2010,28.313,0.414,Uttar Pradesh,India
10/1/2010,26.257,0.263,Uttar Pradesh,India
11/1/2010,21.98,0.204,Uttar Pradesh,India
12/1/2010,15.938,0.518,Uttar Pradesh,India
1/1/2011,13.705,0.371,Uttar Pradesh,India
2/1/2011,18.67,0.3,Uttar Pradesh,India
3/1/2011,24.373,0.195,Uttar Pradesh,India
4/1/2011,28.735,0.248,Uttar Pradesh,India
5/1/2011,32.897,0.343,Uttar Pradesh,India
6/1/2011,31.193,0.406,Uttar Pradesh,India
7/1/2011,29.529,0.322,Uttar Pradesh,India
8/1/2011,28.917,0.26,Uttar Pradesh,India
9/1/2011,28.532,0.294,Uttar Pradesh,India
10/1/2011,25.958,0.243,Uttar Pradesh,India
11/1/2011,21.638,0.297,Uttar Pradesh,India
12/1/2011,15.815,0.65,Uttar Pradesh,India
1/1/2012,14.262,0.556,Uttar Pradesh,India
2/1/2012,18.024,0.441,Uttar Pradesh,India
3/1/2012,23.654,0.188,Uttar Pradesh,India
4/1/2012,29.479,0.381,Uttar Pradesh,India
5/1/2012,33.706,0.289,Uttar Pradesh,India
6/1/2012,35.05,0.311,Uttar Pradesh,India
7/1/2012,30.268,0.266,Uttar Pradesh,India
8/1/2012,28.872,0.498,Uttar Pradesh,India
9/1/2012,28.677,0.296,Uttar Pradesh,India
10/1/2012,25.447,0.308,Uttar Pradesh,India
11/1/2012,20.236,0.484,Uttar Pradesh,India
12/1/2012,16.317,0.361,Uttar Pradesh,India
1/1/2013,13.854,0.447,Uttar Pradesh,India
2/1/2013,18.172,0.354,Uttar Pradesh,India
3/1/2013,23.971,0.448,Uttar Pradesh,India
4/1/2013,28.905,0.416,Uttar Pradesh,India
5/1/2013,33.582,0.38,Uttar Pradesh,India
6/1/2013,31.245,0.569,Uttar Pradesh,India
7/1/2013,29.631,0.377,Uttar Pradesh,India
8/1/2013,28.994,0.338,Uttar Pradesh,India
1/1/1961,6.055,0.364,Uttaranchal,India
2/1/1961,5.566,0.6,Uttaranchal,India
3/1/1961,12.703,0.323,Uttaranchal,India
4/1/1961,17.051,0.538,Uttaranchal,India
5/1/1961,20.755,0.396,Uttaranchal,India
6/1/1961,22.241,0.682,Uttaranchal,India
7/1/1961,20.885,0.426,Uttaranchal,India
8/1/1961,19.86,0.321,Uttaranchal,India
9/1/1961,19.444,0.259,Uttaranchal,India
10/1/1961,15.069,0.465,Uttaranchal,India
11/1/1961,9.421,0.355,Uttaranchal,India
12/1/1961,4.922,0.503,Uttaranchal,India
1/1/1962,4.906,0.397,Uttaranchal,India
2/1/1962,7.813,0.454,Uttaranchal,India
3/1/1962,11.793,0.338,Uttaranchal,India
4/1/1962,17.419,0.566,Uttaranchal,India
5/1/1962,20.722,0.43,Uttaranchal,India
6/1/1962,22.605,0.665,Uttaranchal,India
7/1/1962,21.302,0.397,Uttaranchal,India
8/1/1962,19.855,0.471,Uttaranchal,India
9/1/1962,18.22,0.258,Uttaranchal,India
10/1/1962,14.824,0.724,Uttaranchal,India
11/1/1962,10.937,0.645,Uttaranchal,India
12/1/1962,6.728,0.719,Uttaranchal,India
1/1/1963,6.206,1.099,Uttaranchal,India
2/1/1963,9.466,0.489,Uttaranchal,India
3/1/1963,11.122,0.482,Uttaranchal,India
4/1/1963,15.815,0.466,Uttaranchal,India
5/1/1963,19.659,0.486,Uttaranchal,India
6/1/1963,22.021,0.622,Uttaranchal,India
7/1/1963,21.398,0.328,Uttaranchal,India
8/1/1963,19.589,0.338,Uttaranchal,India
9/1/1963,18.552,0.61,Uttaranchal,India
10/1/1963,15.975,0.33,Uttaranchal,India
11/1/1963,11.201,0.66,Uttaranchal,India
12/1/1963,7.393,0.576,Uttaranchal,India
1/1/1964,4.996,0.717,Uttaranchal,India
2/1/1964,7.633,0.596,Uttaranchal,India
3/1/1964,13.959,0.677,Uttaranchal,India
4/1/1964,17.67,0.364,Uttaranchal,India
5/1/1964,18.667,0.538,Uttaranchal,India
6/1/1964,22.353,0.452,Uttaranchal,India
7/1/1964,19.645,0.47,Uttaranchal,India
8/1/1964,20.234,0.275,Uttaranchal,India
9/1/1964,18.3,0.287,Uttaranchal,India
10/1/1964,16.421,0.763,Uttaranchal,India
11/1/1964,10.621,0.318,Uttaranchal,India
12/1/1964,7.441,0.491,Uttaranchal,India
1/1/1965,7.453,0.407,Uttaranchal,India
2/1/1965,6.903,0.722,Uttaranchal,India
3/1/1965,10.617,0.55,Uttaranchal,India
4/1/1965,15.001,0.21,Uttaranchal,India
5/1/1965,19.489,0.663,Uttaranchal,India
6/1/1965,23.272,0.621,Uttaranchal,India
7/1/1965,20.37,0.317,Uttaranchal,India
8/1/1965,19.509,0.274,Uttaranchal,India
9/1/1965,18.762,0.329,Uttaranchal,India
10/1/1965,15.512,0.336,Uttaranchal,India
11/1/1965,11.723,0.511,Uttaranchal,India
12/1/1965,7.026,0.923,Uttaranchal,India
1/1/1966,6.865,0.355,Uttaranchal,India
2/1/1966,9.716,0.457,Uttaranchal,India
3/1/1966,12.469,0.52,Uttaranchal,India
4/1/1966,17.151,0.377,Uttaranchal,India
5/1/1966,20.715,0.419,Uttaranchal,India
6/1/1966,21.983,0.283,Uttaranchal,India
7/1/1966,21.235,0.341,Uttaranchal,India
8/1/1966,19.94,0.261,Uttaranchal,India
9/1/1966,18.583,0.475,Uttaranchal,India
10/1/1966,15.201,0.364,Uttaranchal,India
11/1/1966,10.765,0.629,Uttaranchal,India
12/1/1966,7.37,0.639,Uttaranchal,India
1/1/1967,5.829,0.933,Uttaranchal,India
2/1/1967,9.765,0.483,Uttaranchal,India
3/1/1967,10.585,0.391,Uttaranchal,India
4/1/1967,15.915,0.255,Uttaranchal,India
5/1/1967,19.951,0.586,Uttaranchal,India
6/1/1967,22.765,0.41,Uttaranchal,India
7/1/1967,20.639,0.318,Uttaranchal,India
8/1/1967,19.265,0.408,Uttaranchal,India
9/1/1967,18.869,0.367,Uttaranchal,India
10/1/1967,14.675,0.479,Uttaranchal,India
11/1/1967,9.631,0.423,Uttaranchal,India
12/1/1967,6.989,0.379,Uttaranchal,India
1/1/1968,4.575,0.568,Uttaranchal,India
2/1/1968,5.999,0.35,Uttaranchal,India
3/1/1968,11.654,0.406,Uttaranchal,India
4/1/1968,16.345,0.367,Uttaranchal,India
5/1/1968,20.314,0.606,Uttaranchal,India
6/1/1968,21.751,0.45,Uttaranchal,India
7/1/1968,20.117,0.259,Uttaranchal,India
8/1/1968,19.834,0.433,Uttaranchal,India
9/1/1968,19.76,0.514,Uttaranchal,India
10/1/1968,14.755,0.378,Uttaranchal,India
11/1/1968,10.841,0.683,Uttaranchal,India
12/1/1968,7.669,0.51,Uttaranchal,India
1/1/1969,5.885,0.208,Uttaranchal,India
2/1/1969,8.669,0.521,Uttaranchal,India
3/1/1969,14.548,0.398,Uttaranchal,India
4/1/1969,16.521,0.42,Uttaranchal,India
5/1/1969,19.364,0.303,Uttaranchal,India
6/1/1969,22.508,1.585,Uttaranchal,India
7/1/1969,20.489,0.225,Uttaranchal,India
8/1/1969,19.919,0.444,Uttaranchal,India
9/1/1969,18.184,0.391,Uttaranchal,India
10/1/1969,15.795,0.731,Uttaranchal,India
11/1/1969,12.089,0.192,Uttaranchal,India
12/1/1969,7.979,0.619,Uttaranchal,India
1/1/1970,5.973,0.437,Uttaranchal,India
2/1/1970,7.242,0.504,Uttaranchal,India
3/1/1970,11.472,0.34,Uttaranchal,India
4/1/1970,18.125,0.317,Uttaranchal,India
5/1/1970,21.262,0.463,Uttaranchal,India
6/1/1970,20.867,0.503,Uttaranchal,India
7/1/1970,20.921,0.439,Uttaranchal,India
8/1/1970,19.878,0.288,Uttaranchal,India
9/1/1970,19.289,0.224,Uttaranchal,India
10/1/1970,15.98,0.372,Uttaranchal,India
11/1/1970,10.776,0.493,Uttaranchal,India
12/1/1970,7.898,0.254,Uttaranchal,India
1/1/1971,5.41,0.297,Uttaranchal,India
2/1/1971,8.033,0.416,Uttaranchal,India
3/1/1971,12.35,0.577,Uttaranchal,India
4/1/1971,17.031,0.294,Uttaranchal,India
5/1/1971,18.458,0.508,Uttaranchal,India
6/1/1971,20.782,0.797,Uttaranchal,India
7/1/1971,19.788,0.363,Uttaranchal,India
8/1/1971,18.977,0.244,Uttaranchal,India
9/1/1971,18.318,0.243,Uttaranchal,India
10/1/1971,15.528,0.284,Uttaranchal,India
11/1/1971,10.965,0.198,Uttaranchal,India
12/1/1971,8.086,0.286,Uttaranchal,India
1/1/1972,7.745,0.519,Uttaranchal,India
2/1/1972,5.868,0.248,Uttaranchal,India
3/1/1972,13.306,0.408,Uttaranchal,India
4/1/1972,15.416,0.289,Uttaranchal,India
5/1/1972,21.765,0.524,Uttaranchal,India
6/1/1972,22.863,0.569,Uttaranchal,India
7/1/1972,20.922,0.362,Uttaranchal,India
8/1/1972,19.464,0.248,Uttaranchal,India
9/1/1972,17.983,0.487,Uttaranchal,India
10/1/1972,14.654,0.6,Uttaranchal,India
11/1/1972,10.939,0.813,Uttaranchal,India
12/1/1972,8.171,0.3,Uttaranchal,India
1/1/1973,6.214,0.255,Uttaranchal,India
2/1/1973,8.679,0.607,Uttaranchal,India
3/1/1973,11.823,0.521,Uttaranchal,India
4/1/1973,19.119,0.302,Uttaranchal,India
5/1/1973,20.929,0.382,Uttaranchal,India
6/1/1973,21.257,0.585,Uttaranchal,India
7/1/1973,20.816,0.406,Uttaranchal,India
8/1/1973,19.587,0.327,Uttaranchal,India
9/1/1973,18.941,0.457,Uttaranchal,India
10/1/1973,15.15,0.389,Uttaranchal,India
11/1/1973,11.36,0.461,Uttaranchal,India
12/1/1973,6.372,0.525,Uttaranchal,India
1/1/1974,6.111,0.149,Uttaranchal,India
2/1/1974,7.307,0.397,Uttaranchal,India
3/1/1974,13.838,0.513,Uttaranchal,India
4/1/1974,18.715,0.467,Uttaranchal,India
5/1/1974,20.762,0.529,Uttaranchal,India
6/1/1974,21.329,0.331,Uttaranchal,India
7/1/1974,20.31,0.258,Uttaranchal,India
8/1/1974,19.886,0.352,Uttaranchal,India
9/1/1974,18.87,0.613,Uttaranchal,India
10/1/1974,16.683,0.381,Uttaranchal,India
11/1/1974,10.739,0.717,Uttaranchal,India
12/1/1974,5.876,0.381,Uttaranchal,India
1/1/1975,4.328,0.661,Uttaranchal,India
2/1/1975,6.878,0.376,Uttaranchal,India
3/1/1975,10.942,0.47,Uttaranchal,India
